,Unnamed: 0,Theme,id,Title,Artist,Album,Lyric,E,I,S,N,F,T,P,J,theme_E,theme_I,theme_S,theme_N,theme_F,theme_T,theme_P,theme_J
1367,1367,잠들기 전,2003347,사랑이라 쓰고 아픔이라 부른다,서인영,Lov-Elly ,사랑해서는 안돼 .다가가서도 안돼 .다른 사람 곁에 있는 너니까..귀를 막아버리고.눈을 감아버리고.내 마음을 모두 가둬버렸어..바보같은 내 맘 망가져도 괜찮아.너 하나만 행복할 수 있다면.근데 혹시라도 그녀와 헤어지기를.못된 기대 점점 커져가는데..가슴 터질 것 같아 더는 참을 수 없어.네가 너무 보고 싶어 Oh baby.숨이 차오르게 거릴 헤매다 .어느새 너의 집 앞까지 온 거야..잠깐 보고만 갈게 몰래 지켜만 볼게.근데 자꾸 눈물이 나 Oh baby.고장난 눈물이 멈추질 않아.너의 모습 볼 수도 없게. .바보같은 내 맘 망가져도 괜찮아.너 하나만 행복할 수 있다면.근데 혹시라도 그녀와 헤어지기를.못된 기대 점점 커져가는데..가슴 터질 것 같아 더는 참을 수 없어.네가 너무 보고 싶어 Oh baby.숨이 차오르게 거릴 헤매다 .어느새 너의 집 앞까지 온 거야..잠깐 보고만 갈게 몰래 지켜만 볼게.근데 자꾸 눈물이 나 Oh Baby.고장난 눈물이 멈추질 않아.너의 모습 볼 수도 없게..너를 처음 만난 순간으로 돌아간다면.그냥 모르는 척 지나칠 거야.매일 기도해봐도 .돌아갈 수 없어 이젠 어떡해 ..숨을 쉴 수가 없어 말을 할 수도 없어.너 하나만 찾고 있어 Oh baby .감추고 숨기고 기다려왔던.내 마음 이젠 모두 깨져버렸어 ..사랑 기쁜 거라며 사랑 좋은 거라며 .누가 거짓말을 했어 Oh baby.아픔과 사랑이 같은 말인 걸 .내 눈물이 말하고 있어.,0.05539242724403739,0.13237757157981395,0.08176643252372742,-0.0030609445974230766,0.19428038597106934,0.13653631508350372,0.014002775152524313,-0.013423399378856024,-1,1,0,0,1,-1,1,-1
1368,1368,잠들기 전,2397,해요,정인호,정인호,그녀와 나는요.그땐 참 어렸어요.많이 사랑했고 때론 많이 다퉜었죠.지금 생각하면 모두 내 잘못이죠.마지막 그날도 그녀는 울었어.나는그녈 잡지 못했죠.지금까지도 너무 후회가 되요.그 후론 누굴 사랑 한적 없어 아직은..그녀와 나는요.언젠가 만날꺼죠.변해버린 모습 변해버린 시간 속에..하지만 괜찮아.내 눈엔 아름답던.예전 모습 그대로일꺼예요..그녀도날 못잊을꺼야.나는 믿어요.그만큼 사랑했죠.그래서 우린 한번은 만나야만 해요.그녀의 친구라도 이 노랠 듣는다면.그녀에게 전해줘요.내가 아직 사랑한다고.우리가 처음 만난 그 시간 그 자리에 내가 매일 기다린다고.오 언제라도...그녀도 날 못잊을꺼야.나는 믿어요.그만큼 사랑했죠.그래서 우린 한번은 만나야만 해요.그녀의 친구라도 이노랠 듣는다면.그녀에게 전해줘요.내가 아직 사랑한다고.우리가 처음 만난 그 시간 그 자리에 내가 매일 기다린다고.오 예..그녀의 친구라도 이 노랠 듣는다면 (우 예).우리가 처음 만난 그 시간 그 자리에,0.12887678850889206,0.1948753591299057,0.09828383922576904,0.02949912656545639,0.2403736710548401,0.19008177518844604,0.0176102618376414,0.03799725572268168,-1,1,0,0,1,-1,1,-1
1369,1369,잠들기 전,30919400,Roller Coaster,청하,Offset,I remember very first time in love.I remember oh oh.I remember oh oh.너도 같은 기분일까 so I'm in love.I remember oh oh.I remember oh.어머 이래도 되는지 싶어 (aha).그래 너 때문에 매일 즐거워.조금 서두르는 것 같아도 baby.I need your love oh oh.I need your love oh oh oh.심장이 훅 내려앉게 달콤해.가끔은 상처받을까 걱정돼.처음부터 모든 걸 알 순 없겠지.하지만 난 다 던져볼래.자꾸 아찔한 이 느낌.위험한 이 느낌.내 손을 꼭 잡아줘 I want you.흔들리지 않게 조금 더 뜨겁게.나를 꼭 더 안아줘.넌 롤러코스터 ooh ahh.롤러코스터uh woh ahh.I need your love ooh ahh.Baby your love uh woh ahh.빤히 바라볼 때 가슴이 떨려.아닌 척 해봐도 뻔히 다 걸려.내가 먼저 말하지 않아도 이미 다 알아.넌 내 맘과 같아 (aha).너무 빠른 건 아닐까 싶어 (aha).근데 너 때문에 매일 새로워.조금 서툴러도 눈 감아줘 baby.I need your love oh oh.I need your love oh oh oh.시간이 멈춘 것처럼 달콤해.갑자기 날 떠날까 봐 걱정돼.처음부터 모든 걸 알 순 없겠지.하지만 난 다 던져볼래.자꾸 아찔한 이 느낌.위험한 이 느낌.내 손을 꼭 잡아줘 I want you.흔들리지 않게 조금 더 뜨겁게.나를 꼭 더 안아줘.넌 롤러코스터ooh ahh.롤러코스터uh woh ahh.I need your love ooh ahh.Baby your love uh woh ahh.어쩌다 찾아온 내 사랑.I love you I love you.모든 게 꿈이 아니기를.I love you I love you.Look.넌 롤러코스터ooh ahh.롤러코스터uh woh ahh.I need your love ooh ahh.Baby your love uh woh ahh.롤러코스터.롤러코스터,0.07946454897969961,0.15744871903657914,0.12262744903564453,0.01625527065694332,0.200118621190389,0.12844859063625336,0.07443612813949585,-0.0018540980915228527,-1,1,0,0,1,-1,1,-1
1370,1370,잠들기 전,2207003,Supa Dupa Diva,달샤벳(Dal★shabet),Supa Dupa Diva ,Uh-Huh Holla baby wake up..Supa Dupa Supa Dupa Diva.Supa Dupa Supa Dupa Diva..아찔 하지 난 정말 멋진 girl (uh).ㅋㅋ 멋지단 말론 부족한 걸 (uh).짜릿 하지 난 so hot girl.like it Boom like it Boom.Bubi-Bubi-Bubi-Boom..날 보는 뜨거운 저 시선들.어디서나 따라다니는 저 그럭저럭 남자들.나를 원해 내가 내가 누구.Supa Dupa Diva..(Supa) Supa-pa Dupa-pa Supa Dupa LaLa.(Dupa) Diva-va Diva-va Supa-Boom .(Supa) Supa-pa Dupa-pa Supa Dupa LaLa.(Dupa) Diva-va Diva-va Supa-Boom Boom Boom Boom .(Diva) Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh.(Diva) Oh Oh-Oh-Oh-Oh Oh-Oh-Oh..움직여 움직여 움직여 너의 몸을 움직여.훔치셔 훔치셔 훔치셔 나의 맘을 훔치셔..Wake up 내 안의 또 하나의 나를 깨워 (uh).같은 모습 같은 옷은 너무 싫어 (uh).나는 달라 so hot girl.like it Boom like it Boom.Bubi-Bubi-Bubi-Boom..확 바뀐 fantastic magical.머리부터 발끝까지 전혀 다른 나는 fly girl.크게 외쳐봐 내가 내가 누구 .Supa Dupa Diva..(Supa) Supa-pa Dupa-pa Supa Dupa LaLa.(Dupa) Diva-va Diva-va Supa-Boom .(Supa) Supa-pa Dupa-pa Supa Dupa LaLa.(Dupa) Diva-va Diva-va Supa-Boom Boom Boom Boom .(Diva) Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh.(Diva) Oh Oh-Oh-Oh-Oh Oh-Oh-Oh..It's time 4 limelight 날 비추는 Highlight.니 몸은 지글지글 뜨거워져 hot like.Like it Like it Like it Like it.모두 다 boom boom .Break it Break it Break it Break it.날려봐 funky crash..Hey 뜨거워 like a fire.누가 누가 날 좀 물로 물로 적셔줘요.천하무적 멋쟁이 예비스타 난.Supa Dupa Diva..(Supa) Supa-pa Dupa-pa Supa Dupa LaLa.(Dupa) Diva-va Diva-va Supa-Boom .(Supa) Supa-pa Dupa-pa Supa Dupa LaLa.(Dupa) Diva-va Diva-va Supa-Boom Boom Boom Boom .(Diva) Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh.(Diva) Oh Oh-Oh-Oh-Oh Oh-Oh-Oh.(Hey)  Oh Oh-Oh-Oh-Oh Oh-Oh-Oh-Oh.(Hey)  Oh Oh-Oh-Oh-Oh Oh-Oh-Oh ..(Supa) Jumpin' oh (Supa Supa) Holla baby.(Dupa) Jumpin' oh (Dupa Dupa) Come on baby.(Diva) 난 너무 번쩍거려.(Diva) 난 너무 찰랑거려..Oh-Ah Oh-Ah Oh-Ah Oh-Ah Oh-Ah Oh-Ah .Oh-Ah Supa Dupa Supa Dupa Diva.Oh-Ah Supa Dupa Supa Dupa Diva..움직여 움직여 움직여 너의 몸을 움직여.훔치셔 훔치셔 훔치셔 나의 맘을 훔치셔.,0.037884029154479505,0.0963636297404766,0.08115311861038207,-0.004883527415990829,0.15702757239341736,0.09349289536476135,0.009716795136531195,-0.020048224677642185,-1,1,0,0,1,-1,1,-1
1371,1371,잠들기 전,80334441,나 이젠 (duet with 진성 Of 먼데이키즈),최현준 (V.O.S),Na2Zen (나이젠) ,아침에 일어나 눈을 떴을 때 .지갑 속에 니 모습이 보일 때 .매일매일 니생각에 .하루 하루 지나가면 잊을까 .겁쟁이가 됐나봐 .니 목소릴 들어도 .숨이차게 너를 가지 말라고 .매일매일매일 다짐하면서 .애타게 너를 찾을 것 같아 .나 이젠 .뜨루룹릅뚜 나 이젠 .백번 넘게 자꾸만 너를 부를 때 .눈물나고 .사람들 매번 .너의 안부를 물을 때 .자꾸 자꾸 눈물이 나 .하루하루 지나가면 .잊을 수 있을까 .겁쟁이가 됐나봐 .니목소릴 들어도 .숨이차게 너를 가지말라고 .매일매일매일 다짐하면서 .애타게 너를 찾을 것 같아 .나 이젠 .뜨루룹릅뚜 나 이젠 .멀리서 한번만 .너무나 보고싶어 한번만 .밤새도록 걷다가 .거리를 서성이다가 .지우고 또 지워도 .잊지 못할 건가봐 .머릿속에 가득 너만 있나봐 .매일매일 매일 돌이켜봐도 .떠나간 너를 잡을수 없어 .죽어도 너를 돌릴수 없어 .겁쟁이가 됐나봐 .니 목소릴 들어도 .숨이차게 너를 가지 말라고 .매일매일매일 다짐하면서 .애타게 너를 찾을 것 같아 .겁쟁이가 됐나봐 .니 목소릴 들어도 .숨이차게 너를 가지 말라고 .매일매일매일 다짐하면서 .애타게 너를 찾을 것 같아 .나 이젠 .뜨루룹릅뚜 나 이젠 .,0.025669118356704712,0.09941814911067486,-0.037524038553237916,-0.026773047479987145,0.0798896352450053,0.018398195505142212,-0.08814833561579387,-0.11737606922785442,-1,1,0,0,1,-1,1,-1
1372,1372,잠들기 전,4285243,어머님이 누구니 (feat. 제시),박진영,24/34,넌 허리가 몇이니? 24요. 힙은? 34요..어렸을 때부터 난 눈이 좀 달라 .아무리 예뻐도 뒤에 .살이 모자라면 난 눈이 안 가.긴 생머리에 바람이 불면 날아갈 것 같이.가냘픈 여자라면 난 맘이 안 가..허리는 너무 가는데 힙이 커 .맞는 바지를 찾기 너무 힘들어 oh Yeah.Shake that booty that booty booty.Shake that booty that booty booty..앞에서 바라보면 너무 착한데 .뒤에서 바라보면 미치겠어 oh Yeah.Shake that booty that booty booty.Shake that booty that booty booty..널 어쩌면 좋니 너를 어쩌면.널 어쩌면 널 어쩌면 좋니.네가 왜 이렇게 좋니.머리끝부터 발끝까지.눈을 떼질 못하잖니..어머님이 누구니.도대체 어떻게 너를 이렇게 키우셨니.Shake that booty that booty booty.Shake that booty that booty booty..얼굴이 예쁘다고 여자가 아냐.마음만 예뻐서도 여자가 아냐 난.하나가 더 있어..앉아있을 땐 알 수가 없어 .일어날 때까지 기다려야만 했어 난.난 그때서야 God girl!..허리는 너무 가는데 힙이 커 .맞는 바지를 찾기 너무 힘들어 oh Yeah.Shake that booty that booty booty.Shake that booty that booty booty..앞에서 바라보면 너무 착한데 .뒤에서 바라보면 미치겠어 oh Yeah.Shake that booty that booty booty.Shake that booty that booty booty..널 어쩌면 좋니 너를 어쩌면.널 어쩌면 널 어쩌면 좋니.네가 왜 이렇게 좋니.머리끝부터 발끝까지.눈을 떼질 못하잖니..어머님이 누구니.도대체 어떻게 너를 이렇게 키우셨니.Shake that booty that booty booty.Shake that booty that booty booty..허리는 너무 가는데 힙이 커 .맞는 바지를 찾기 너무 힘들어 oh Yeah.Shake that booty that booty booty.Shake that booty that booty booty..앞에서 바라보면 너무 착한데 .뒤에서 바라보면 미치겠어 oh Yeah.Shake that booty that booty booty.Shake that booty that booty booty..Ya  머리부터 발끝까지 .Got it from my mama.동양적인 눈마저도 엄마에게 받아.타고난 내 맵시 밀려드는 대시.이젠 모두 알아봐 Hey Jessi Sexy.머리 어깨 무릎 발 무릎 발.어디서 났냐고 물어봐 물어봐. .Thin waist  Big booty.꽉 끼는 청바지 .Chocolate 색깔 피부까지 whoa..JYP? nah 저리 비켜봐..꿀벅지 눈이 전부 돌아가 uh.허스키한 목소리 .침 닦아 Hey 거기 ..널 어쩌면 좋니 너를 어쩌면.널 어쩌면 널 어쩌면 좋니.네가 왜 이렇게 좋니.머리끝부터 발끝까지.눈을 떼질 못하잖니..어머님이 누구니.도대체 어떻게 너를 이렇게 키우셨니.Shake that booty that booty booty.Shake that booty that booty booty,0.03749146420955658,0.13654639903903007,0.05569940805435181,-0.022163626211881636,0.1838358441988627,0.10815132409334183,0.0036567399899164834,-0.02204920103152593,-1,1,0,0,1,-1,1,-1
1373,1373,잠들기 전,80392,내 남은 사랑을 위해,홍경민,Free Throw Ⅱ Shot,내 앞에 네가 와있다는거 이미알고있지만 .어차피 널 볼수없었어.널 모른척하는 날 이해해야해.이렇땐 나의 곁에 누군가 사랑인척 있으면 .이젠 널 다잊은줄알고 .날 다시는 찾지않을텐데.아직도 혼자인 나를 보면서.넌또 얼마나 울렸지?.너를 위해 아무리 감추려해도 .널 생각하면 눈물이나.안돼 안돼 왜 떠나지못해?.네 곁에 있어도 너를 볼수없는데.안돼 안돼 날 다신 찾지마.내 남은 사랑을 보면 멀해 넌 이미 떠난걸 ..괜찮아 널 잃은 슬픈 절망도 .그리길지 않을거야.세월가면 그 많은 추억조차도 .지워질테니 편히떠나.안돼 안돼 더 힘만들자나.한번만이라도 보고싶은 내맘이.안돼 안돼 다 소용없자나. 다 잊어버리고 그냥떠나.안돼 안돼 날 다신 찾지마 .내남은 사랑을 보면멀해?.넌 이미 떠난걸,0.03982084986269474,0.11365000341534615,0.08104616403579712,0.00975349807627499,0.20218316713968912,0.14235042035579681,-0.0009536370635032654,-0.009704069544871649,-1,1,0,0,1,-1,1,-1
1374,1374,잠들기 전,80190837,The Last Love Song,넥스트(N.EX.T),Regame?,잘 지내고 있니 건강은 어떠니.너를 힘들게 하던 그 많던 고민들은.이젠 하나 둘씩 다 풀려가니.괜찮은 거니 궁금해 ..잘 지내고 있니 정말로 그러니 .가끔 눈물짓던 사람이 두려울땐.지금 너의 곁엔 누가 있니 .나 대신에 다른 그 누가 있니 .나만큼 너를 아니 널 아껴주니.내가 못 다 했었던 그 모자란 만큼..단 한번이라도 나와의 기억 때문에.눈물을 흘린적 있니 .만일 그렇다면 정말로 그랬었다면.뒤늦은 부탁을 들어주겠니..날 잊지 말아줘 괴로워해줘 .도저히 못 견딜 만큼.당장 죽고 싶은 만큼 지금의 나처럼..This is my last love song for you.and I hate you forever and ever ..단 한번이라도 나와의 기억 때문에.눈물을 흘린적 있니 .만일 그렇다면 정말로 그랬었다면.뒤늦은 부탁을 들어주겠니..날 잊지 말아줘 괴로워해줘 .도저히 못 견딜 만큼.당장 죽고 싶은 만큼 지금의 나처럼..This is my last love song for you.and I hate you forever and ever ..Forever and ever and ever.Forever and ever and ever.I hate you I hate you I hate you forever.I hate you I hate you I hate you.I love I like you,0.04761885364055633,0.13228378553390502,0.07502592206001282,0.001018009674549103,0.14296936988830566,0.127316415309906,-0.03412813444932302,-0.00926718736688296,-1,1,0,0,1,-1,1,-1
1375,1375,잠들기 전,104648,여자이니까,키스(Kiss),Kiss First Album,.도대체 알 수가 없어 남자들의 마음 .원할 땐 언제고 다 주니 이제 떠난대 .이런적 처음이라고 너는 특별하다는 .그 말을 믿었어 내겐 행복이었어 ..말을 하지 그랬어 내가 싫어졌다고 .눈치가 없는 난 늘 보채기만 했어 .너를 욕하면서도 많이 그리울거야 .사랑이 전부인 나는 여자이니까 ..모든걸 쉽게 다 주면 금방 싫증내는게 .남자라 들었어 틀린 말 같진 않아 .다시는 속지 않으리 마음먹어 보지만 .또다시 사랑에 무너지는게 여자야 ..말을 하지 그랬어 내가 싫어졌다고 .눈치가 없는 난 늘 보채기만 했어 .너를 욕하면서도 많이 그리울거야 .사랑이 전부인 나는 여자이니까 . .오늘 우린 헤어졌어 부디 행복하라고 .너보다 좋은 사람만나길 바란다고 .너도 다른 남자랑 똑같애 .날 사랑한다고 말한땐 언제고 ..솔직히 나 네가 잘 되는거 싫어 .나보다 예쁜 여자 만나 행복하게 잘 살면 어떡해 .그러다 날 정말 잊어버리면 어떡해 .난 이렇게 힘든데 힘들어 죽겠는데 .아직도 널 너무 사랑하는데 ..사랑을 위해서라면 모든 다 할 수 있는 .여자의 착한 본능을 이용하지는 말아줘 ..한여자로 태어나 사랑받고 사는게 .이렇게 힘들고 어려울줄 몰랐어 .너를 욕하면서도 많이 그리울거야 .사랑이 전부인 나는 여자이니까 ..너를 욕하면서도 많이 그리울거야 .사랑이 전부인 나는 여자이니까 .,0.10799686272144318,0.16205080856084825,0.13205435276031494,0.026613937658071518,0.2314321200052897,0.20096713304519653,0.030048114558060963,0.04517198105653127,-1,1,0,0,1,-1,1,-1
1376,1376,잠들기 전,1011909,나비야,하동균,Another Corner,한 밤 널 그리워하다 두 밤 널 기다리다가.세 밤 널 찾아 나서다 그만 눈물이 나서 울었어..우리 헤어진 걸 알아 .다신 만날 수가 없는 걸 알아.다만 한 번쯤 네가 보고 싶은데 .어떻게 사는지 궁금해 지는데..나비야 나비야 너를 부르던 그 말.날 보며 웃어주던 행복했던 그 날.그리워 그리워 네 얼굴이 그리워.하루만 더 자고 나면 내 눈에 보일까..우리 사랑한 게 맞아 .그러다가 그만 끝난 게 맞아.항상 사랑한 기억 떠오를 때면 .괜스레 웃다가 결국엔 울잖아..나비야 나비야 너를 부르던 그 말.날 보며 웃어주던 행복했던 그 날.그리워 그리워 네 얼굴이 그리워.하루만 더 자고 나면 내 눈에 내 눈에 보일까..나비야 나비야 너를 부르던 그 말.날 보며 웃어주던 행복했던 그 날.그리워 그리워 네 얼굴이 그리워.하루만 더 자고 나면 내 눈에 보일까.,0.07348741252422333,0.11849515472054481,0.03719416260719299,-0.005065185981988907,0.1503236691157023,0.05633305385708809,-0.035734238723913826,-0.08251846830050151,-1,1,0,0,1,-1,1,-1
